2026-03-03T20:17:49.421675,"r, 11.79m,0000001783Hz,0000000000c,0000000.000s, 026.4C"
2026-03-03T20:17:54.422453,"r, 11.78m,0000001787Hz,0000000000c,0000000.000s, 026.1C"
2026-03-03T20:17:59.423208,"r, 11.78m,0000001791Hz,0000000000c,0000000.000s, 026.4C"
2026-03-03T20:18:04.423854,"r, 11.78m,0000001794Hz,0000000000c,0000000.000s, 026.1C"
2026-03-03T20:18:09.424492,"r, 11.79m,0000001782Hz,0000000000c,0000000.000s, 026.4C"
2026-03-03T20:18:14.425448,"r, 11.81m,0000001744Hz,0000000000c,0000000.000s, 026.4C"
2026-03-03T20:18:19.426252,"r, 11.82m,0000001720Hz,0000000000c,0000000.000s, 026.4C"
2026-03-03T20:18:24.426993,"r, 11.82m,0000001729Hz,0000000000c,0000000.000s, 026.4C"
2026-03-03T20:18:29.427660,"r, 11.86m,0000001667Hz,0000000000c,0000000.000s, 026.1C"
2026-03-03T20:18:34.428322,"r, 11.89m,0000001623Hz,0000000000c,0000000.000s, 026.4C"
2026-03-03T20:18:39.429024,"r, 11.91m,0000001585Hz,0000000000c,0000000.000s, 026.1C"
2026-03-03T20:18:44.429741,"r, 11.80m,0000001761Hz,0000000000c,0000000.000s, 026.4C"
2026-03-03T20:18:49.430406,"r, 11.79m,0000001779Hz,0000000000c,0000000.000s, 026.4C"
2026-03-03T20:18:54.431093,"r, 11.82m,0000001738Hz,0000000000c,0000000.000s, 026.1C"
2026-03-03T20:18:59.431787,"r, 11.79m,0000001776Hz,0000000000c,0000000.000s, 026.4C"
2026-03-03T20:19:04.432518,"r, 11.80m,0000001759Hz,0000000000c,0000000.000s, 026.1C"
2026-03-03T20:19:09.433259,"r, 12.07m,0000001378Hz,0000000000c,0000000.000s, 026.1C"
2026-03-03T20:19:14.433969,"r, 11.94m,0000001553Hz,0000000000c,0000000.000s, 026.1C"
2026-03-03T20:19:19.434667,"r, 16.66m,0000000045Hz,0000023044c,0000000.050s, 026.4C"
2026-03-03T20:19:24.435313,"r, 16.71m,0000000019Hz,0000024155c,0000000.052s, 026.4C"
2026-03-03T20:19:29.436022,"r, 16.81m,0000000017Hz,0000026517c,0000000.058s, 026.4C"
2026-03-03T20:19:34.436687,"r, 16.82m,0000000017Hz,0000026996c,0000000.059s, 026.4C"
2026-03-03T20:19:39.437406,"r, 16.82m,0000000017Hz,0000026930c,0000000.058s, 026.4C"
2026-03-03T20:19:44.438083,"r, 16.82m,0000000017Hz,0000026876c,0000000.058s, 026.4C"
2026-03-03T20:19:49.438846,"r, 16.82m,0000000017Hz,0000026849c,0000000.058s, 026.1C"
2026-03-03T20:19:54.439524,"r, 16.82m,0000000017Hz,0000026760c,0000000.058s, 026.1C"
2026-03-03T20:19:59.440179,"r, 16.82m,0000000017Hz,0000026767c,0000000.058s, 026.1C"
2026-03-03T20:20:04.440979,"r, 16.81m,0000000018Hz,0000026641c,0000000.058s, 026.4C"
2026-03-03T20:20:09.441684,"r, 16.81m,0000000017Hz,0000026649c,0000000.058s, 026.4C"
2026-03-03T20:20:14.442344,"r, 16.81m,0000000018Hz,0000026679c,0000000.058s, 026.4C"
2026-03-03T20:20:19.443081,"r, 16.82m,0000000017Hz,0000026797c,0000000.058s, 026.1C"
2026-03-03T20:20:24.443744,"r, 16.82m,0000000017Hz,0000026815c,0000000.058s, 026.4C"
2026-03-03T20:20:29.444374,"r, 16.82m,0000000017Hz,0000026809c,0000000.058s, 026.4C"
2026-03-03T20:20:34.445062,"r, 16.82m,0000000017Hz,0000026783c,0000000.058s, 026.4C"
2026-03-03T20:20:39.445721,"r, 16.82m,0000000017Hz,0000026813c,0000000.058s, 026.4C"
2026-03-03T20:20:44.446406,"r, 16.81m,0000000017Hz,0000026750c,0000000.058s, 026.4C"
2026-03-03T20:20:49.447054,"r, 16.81m,0000000017Hz,0000026712c,0000000.058s, 026.1C"
2026-03-03T20:20:54.447778,"r, 16.81m,0000000017Hz,0000026609c,0000000.058s, 026.1C"
2026-03-03T20:20:59.448498,"r, 16.80m,0000000017Hz,0000026379c,0000000.057s, 026.1C"
2026-03-03T20:21:04.449187,"r, 16.80m,0000000017Hz,0000026419c,0000000.057s, 026.1C"
2026-03-03T20:21:09.449850,"r, 16.79m,0000000018Hz,0000026217c,0000000.057s, 026.1C"
2026-03-03T20:21:14.450572,"r, 16.79m,0000000017Hz,0000026156c,0000000.057s, 026.1C"
2026-03-03T20:21:19.451222,"r, 16.77m,0000000018Hz,0000025597c,0000000.056s, 026.1C"
2026-03-03T20:21:24.451891,"r, 16.76m,0000000018Hz,0000025469c,0000000.055s, 026.1C"
2026-03-03T20:21:29.452605,"r, 16.76m,0000000018Hz,0000025296c,0000000.055s, 026.1C"
2026-03-03T20:21:34.453331,"r, 16.75m,0000000018Hz,0000025191c,0000000.055s, 026.1C"
2026-03-03T20:21:39.454061,"r, 16.75m,0000000018Hz,0000025190c,0000000.055s, 026.1C"
2026-03-03T20:21:44.454777,"r, 16.74m,0000000019Hz,0000025025c,0000000.054s, 026.1C"
2026-03-03T20:21:49.455439,"r, 16.74m,0000000018Hz,0000025049c,0000000.054s, 026.1C"
2026-03-03T20:21:54.456072,"r, 16.73m,0000000019Hz,0000024677c,0000000.054s, 026.1C"
2026-03-03T20:21:59.456793,"r, 16.72m,0000000019Hz,0000024503c,0000000.053s, 026.1C"
2026-03-03T20:22:04.457404,"r, 16.72m,0000000019Hz,0000024435c,0000000.053s, 026.1C"
2026-03-03T20:22:09.458084,"r, 16.72m,0000000019Hz,0000024393c,0000000.053s, 026.1C"
2026-03-03T20:22:14.458766,"r, 16.71m,0000000019Hz,0000024248c,0000000.053s, 026.1C"
2026-03-03T20:22:19.459442,"r, 16.70m,0000000019Hz,0000024058c,0000000.052s, 026.1C"
2026-03-03T20:22:24.460143,"r, 16.69m,0000000019Hz,0000023880c,0000000.052s, 026.1C"
2026-03-03T20:22:29.461122,"r, 16.69m,0000000020Hz,0000023688c,0000000.051s, 026.1C"
2026-03-03T20:22:34.461866,"r, 16.68m,0000000019Hz,0000023563c,0000000.051s, 026.1C"
2026-03-03T20:22:39.462573,"r, 16.68m,0000000020Hz,0000023436c,0000000.051s, 026.1C"
2026-03-03T20:22:44.463287,"r, 16.67m,0000000019Hz,0000023307c,0000000.051s, 026.1C"
2026-03-03T20:22:49.463952,"r, 16.66m,0000000021Hz,0000023126c,0000000.050s, 026.1C"
2026-03-03T20:22:54.464613,"r, 16.65m,0000000020Hz,0000022995c,0000000.050s, 026.1C"
2026-03-03T20:22:59.465257,"r, 16.65m,0000000020Hz,0000022837c,0000000.050s, 026.1C"
2026-03-03T20:23:04.465873,"r, 16.64m,0000000020Hz,0000022684c,0000000.049s, 026.1C"
2026-03-03T20:23:09.466560,"r, 16.63m,0000000020Hz,0000022447c,0000000.049s, 026.1C"
2026-03-03T20:23:14.467204,"r, 16.62m,0000000021Hz,0000022382c,0000000.049s, 026.1C"
2026-03-03T20:23:19.467936,"r, 16.62m,0000000020Hz,0000022270c,0000000.048s, 026.1C"
2026-03-03T20:23:24.468628,"r, 16.61m,0000000021Hz,0000022132c,0000000.048s, 026.1C"
2026-03-03T20:23:29.469304,"r, 16.59m,0000000021Hz,0000021762c,0000000.047s, 026.1C"
2026-03-03T20:23:34.469906,"r, 16.59m,0000000021Hz,0000021659c,0000000.047s, 026.1C"
2026-03-03T20:23:39.470580,"r, 16.59m,0000000021Hz,0000021718c,0000000.047s, 026.1C"
2026-03-03T20:23:44.471234,"r, 16.58m,0000000022Hz,0000021595c,0000000.047s, 025.7C"
2026-03-03T20:23:49.471883,"r, 16.57m,0000000022Hz,0000021481c,0000000.047s, 026.1C"
2026-03-03T20:23:54.472549,"r, 16.57m,0000000022Hz,0000021365c,0000000.046s, 026.1C"
2026-03-03T20:23:59.473187,"r, 16.57m,0000000021Hz,0000021253c,0000000.046s, 026.1C"
2026-03-03T20:24:04.473801,"r, 16.56m,0000000022Hz,0000021174c,0000000.046s, 026.1C"
2026-03-03T20:24:09.474507,"r, 16.56m,0000000022Hz,0000021049c,0000000.046s, 026.1C"
2026-03-03T20:24:14.475247,"r, 16.55m,0000000022Hz,0000020959c,0000000.045s, 026.1C"
2026-03-03T20:24:19.476254,"r, 16.55m,0000000022Hz,0000020939c,0000000.045s, 026.1C"
2026-03-03T20:24:24.476908,"r, 16.54m,0000000022Hz,0000020850c,0000000.045s, 026.1C"
2026-03-03T20:24:29.477578,"r, 16.54m,0000000022Hz,0000020783c,0000000.045s, 026.1C"
2026-03-03T20:24:34.478260,"r, 16.52m,0000000022Hz,0000020433c,0000000.044s, 026.1C"
2026-03-03T20:24:39.478933,"r, 16.54m,0000000022Hz,0000020664c,0000000.045s, 025.7C"
2026-03-03T20:24:44.479670,"r, 16.54m,0000000022Hz,0000020617c,0000000.045s, 026.1C"
2026-03-03T20:24:49.480367,"r, 16.53m,0000000022Hz,0000020566c,0000000.045s, 025.7C"
2026-03-03T20:24:54.481054,"r, 16.53m,0000000023Hz,0000020494c,0000000.044s, 025.7C"
2026-03-03T20:24:59.481733,"r, 16.52m,0000000023Hz,0000020475c,0000000.044s, 025.7C"
2026-03-03T20:25:04.482370,"r, 16.52m,0000000023Hz,0000020437c,0000000.044s, 025.7C"
2026-03-03T20:25:09.483039,"r, 16.52m,0000000023Hz,0000020381c,0000000.044s, 025.7C"
2026-03-03T20:25:14.483689,"r, 16.52m,0000000022Hz,0000020339c,0000000.044s, 025.7C"
2026-03-03T20:25:19.484347,"r, 16.52m,0000000022Hz,0000020288c,0000000.044s, 025.7C"
2026-03-03T20:25:24.484990,"r, 16.52m,0000000022Hz,0000020225c,0000000.044s, 025.7C"
2026-03-03T20:25:29.485667,"r, 16.51m,0000000023Hz,0000020181c,0000000.044s, 025.7C"
2026-03-03T20:25:34.486399,"r, 16.51m,0000000023Hz,0000020116c,0000000.044s, 025.7C"
2026-03-03T20:25:39.487071,"r, 16.50m,0000000023Hz,0000020085c,0000000.044s, 025.7C"
2026-03-03T20:25:44.487827,"r, 16.50m,0000000023Hz,0000019994c,0000000.043s, 025.7C"
2026-03-03T20:25:49.488518,"r, 16.49m,0000000023Hz,0000019943c,0000000.043s, 025.7C"
2026-03-03T20:25:54.489158,"r, 16.49m,0000000023Hz,0000019914c,0000000.043s, 025.7C"
2026-03-03T20:25:59.490061,"r, 16.49m,0000000023Hz,0000019814c,0000000.043s, 025.7C"
2026-03-03T20:26:04.490745,"r, 16.49m,0000000023Hz,0000019771c,0000000.043s, 025.7C"
2026-03-03T20:26:09.491397,"r, 16.49m,0000000023Hz,0000019728c,0000000.043s, 025.7C"
2026-03-03T20:26:14.492097,"r, 16.48m,0000000023Hz,0000019660c,0000000.043s, 025.7C"
2026-03-03T20:26:19.492806,"r, 16.48m,0000000023Hz,0000019628c,0000000.043s, 025.7C"
2026-03-03T20:26:24.493496,"r, 16.48m,0000000024Hz,0000019592c,0000000.043s, 025.7C"
2026-03-03T20:26:29.494209,"r, 16.48m,0000000024Hz,0000019593c,0000000.043s, 025.7C"
2026-03-03T20:26:34.494872,"r, 16.47m,0000000024Hz,0000019570c,0000000.042s, 025.7C"
2026-03-03T20:26:39.495606,"r, 16.47m,0000000023Hz,0000019575c,0000000.042s, 025.7C"
2026-03-03T20:26:44.496342,"r, 16.47m,0000000023Hz,0000019563c,0000000.042s, 025.7C"
2026-03-03T20:26:49.497048,"r, 16.48m,0000000023Hz,0000019607c,0000000.043s, 025.7C"
2026-03-03T20:26:54.497743,"r, 16.48m,0000000023Hz,0000019641c,0000000.043s, 025.7C"
2026-03-03T20:26:59.498465,"r, 16.49m,0000000023Hz,0000019931c,0000000.043s, 025.7C"
2026-03-03T20:27:04.499173,"r, 16.49m,0000000023Hz,0000019756c,0000000.043s, 025.7C"
2026-03-03T20:27:09.499847,"r, 16.49m,0000000023Hz,0000019832c,0000000.043s, 025.7C"
2026-03-03T20:27:14.500506,"r, 16.49m,0000000023Hz,0000019849c,0000000.043s, 025.7C"
2026-03-03T20:27:19.501162,"r, 16.49m,0000000023Hz,0000019935c,0000000.043s, 025.7C"
2026-03-03T20:27:24.501825,"r, 16.50m,0000000023Hz,0000020005c,0000000.043s, 025.7C"
2026-03-03T20:27:29.502503,"r, 16.50m,0000000023Hz,0000020068c,0000000.044s, 025.7C"
2026-03-03T20:27:34.503174,"r, 16.51m,0000000023Hz,0000020129c,0000000.044s, 025.7C"
2026-03-03T20:27:39.503821,"r, 16.51m,0000000022Hz,0000020186c,0000000.044s, 025.7C"
2026-03-03T20:27:44.504458,"r, 16.52m,0000000023Hz,0000020263c,0000000.044s, 025.7C"
2026-03-03T20:27:49.505121,"r, 16.52m,0000000023Hz,0000020365c,0000000.044s, 025.7C"
2026-03-03T20:27:54.505770,"r, 16.52m,0000000022Hz,0000020456c,0000000.044s, 025.7C"
2026-03-03T20:27:59.506421,"r, 16.53m,0000000022Hz,0000020560c,0000000.045s, 025.7C"
2026-03-03T20:28:04.507150,"r, 16.53m,0000000023Hz,0000020606c,0000000.045s, 025.7C"
2026-03-03T20:28:09.507932,"r, 16.54m,0000000023Hz,0000020683c,0000000.045s, 025.7C"
2026-03-03T20:28:14.508685,"r, 16.54m,0000000023Hz,0000020686c,0000000.045s, 025.7C"
2026-03-03T20:28:19.509339,"r, 16.54m,0000000022Hz,0000020658c,0000000.045s, 025.7C"
2026-03-03T20:28:24.510010,"r, 16.53m,0000000023Hz,0000020581c,0000000.045s, 025.7C"
2026-03-03T20:28:29.510687,"r, 16.53m,0000000023Hz,0000020607c,0000000.045s, 025.4C"
2026-03-03T20:28:34.511307,"r, 16.54m,0000000022Hz,0000020629c,0000000.045s, 025.4C"
2026-03-03T20:28:39.511993,"r, 16.54m,0000000022Hz,0000020665c,0000000.045s, 025.7C"
2026-03-03T20:28:44.512691,"r, 16.54m,0000000022Hz,0000020702c,0000000.045s, 025.4C"
2026-03-03T20:28:49.513404,"r, 16.54m,0000000022Hz,0000020751c,0000000.045s, 025.4C"
2026-03-03T20:28:54.514122,"r, 16.54m,0000000022Hz,0000020819c,0000000.045s, 025.4C"
2026-03-03T20:28:59.514814,"r, 16.54m,0000000022Hz,0000020855c,0000000.045s, 025.4C"
2026-03-03T20:29:04.515501,"r, 16.55m,0000000022Hz,0000020899c,0000000.045s, 025.4C"
2026-03-03T20:29:09.516175,"r, 16.55m,0000000022Hz,0000020941c,0000000.045s, 025.4C"
2026-03-03T20:29:14.516997,"r, 16.55m,0000000022Hz,0000020896c,0000000.045s, 025.4C"
2026-03-03T20:29:19.517712,"r, 16.56m,0000000022Hz,0000021038c,0000000.046s, 025.4C"
2026-03-03T20:29:24.518499,"r, 16.56m,0000000022Hz,0000021093c,0000000.046s, 025.4C"
2026-03-03T20:29:29.519122,"r, 16.56m,0000000022Hz,0000021094c,0000000.046s, 025.4C"
2026-03-03T20:29:34.519805,"r, 16.56m,0000000022Hz,0000021085c,0000000.046s, 025.4C"
2026-03-03T20:29:39.520486,"r, 16.56m,0000000022Hz,0000021089c,0000000.046s, 025.4C"
2026-03-03T20:29:44.521195,"r, 16.56m,0000000021Hz,0000021093c,0000000.046s, 025.4C"
2026-03-03T20:29:49.521891,"r, 16.56m,0000000021Hz,0000021061c,0000000.046s, 025.4C"
2026-03-03T20:29:54.522570,"r, 16.56m,0000000022Hz,0000021038c,0000000.046s, 025.4C"
2026-03-03T20:29:59.523177,"r, 16.56m,0000000022Hz,0000021038c,0000000.046s, 025.4C"
2026-03-03T20:30:04.523826,"r, 16.55m,0000000022Hz,0000020875c,0000000.045s, 025.4C"
2026-03-03T20:30:09.524503,"r, 16.55m,0000000022Hz,0000020954c,0000000.045s, 025.4C"
2026-03-03T20:30:14.525130,"r, 16.55m,0000000022Hz,0000020906c,0000000.045s, 025.4C"
2026-03-03T20:30:19.525859,"r, 16.54m,0000000022Hz,0000020810c,0000000.045s, 025.4C"
2026-03-03T20:30:24.526568,"r, 16.54m,0000000022Hz,0000020718c,0000000.045s, 025.4C"
2026-03-03T20:30:29.527207,"r, 16.54m,0000000022Hz,0000020697c,0000000.045s, 025.4C"
2026-03-03T20:30:34.527866,"r, 16.53m,0000000022Hz,0000020590c,0000000.045s, 025.4C"
2026-03-03T20:30:39.528512,"r, 16.52m,0000000023Hz,0000020446c,0000000.044s, 025.4C"
2026-03-03T20:30:44.529222,"r, 16.52m,0000000022Hz,0000020259c,0000000.044s, 025.4C"
2026-03-03T20:30:49.529859,"r, 16.52m,0000000023Hz,0000020225c,0000000.044s, 025.4C"
2026-03-03T20:30:54.530505,"r, 16.51m,0000000022Hz,0000020176c,0000000.044s, 025.4C"
2026-03-03T20:30:59.531130,"r, 16.50m,0000000023Hz,0000020044c,0000000.043s, 025.4C"
2026-03-03T20:31:04.531770,"r, 16.51m,0000000023Hz,0000020137c,0000000.044s, 025.4C"
2026-03-03T20:31:09.532470,"r, 16.51m,0000000023Hz,0000020133c,0000000.044s, 025.4C"
2026-03-03T20:31:14.533129,"r, 16.49m,0000000023Hz,0000019923c,0000000.043s, 025.4C"
2026-03-03T20:31:19.533854,"r, 16.50m,0000000023Hz,0000020070c,0000000.044s, 025.4C"
2026-03-03T20:31:24.534555,"r, 16.49m,0000000023Hz,0000019903c,0000000.043s, 025.4C"
2026-03-03T20:31:29.535280,"r, 16.49m,0000000023Hz,0000019886c,0000000.043s, 025.4C"
2026-03-03T20:31:34.536010,"r, 16.49m,0000000023Hz,0000019931c,0000000.043s, 025.4C"
2026-03-03T20:31:39.536659,"r, 16.49m,0000000023Hz,0000019889c,0000000.043s, 025.4C"
2026-03-03T20:31:44.537318,"r, 16.49m,0000000023Hz,0000019879c,0000000.043s, 025.4C"
2026-03-03T20:31:49.538011,"r, 16.50m,0000000023Hz,0000019970c,0000000.043s, 025.4C"
2026-03-03T20:31:54.538952,"r, 16.51m,0000000023Hz,0000020193c,0000000.044s, 025.4C"
2026-03-03T20:31:59.539929,"r, 16.51m,0000000023Hz,0000020181c,0000000.044s, 025.4C"
2026-03-03T20:32:04.540612,"r, 16.50m,0000000023Hz,0000020037c,0000000.043s, 025.4C"
2026-03-03T20:32:09.541239,"r, 16.49m,0000000024Hz,0000019925c,0000000.043s, 025.4C"
2026-03-03T20:32:14.541930,"r, 16.51m,0000000022Hz,0000020203c,0000000.044s, 025.4C"
2026-03-03T20:32:19.542940,"r, 16.51m,0000000022Hz,0000020158c,0000000.044s, 025.4C"
2026-03-03T20:32:24.543748,"r, 16.51m,0000000022Hz,0000020187c,0000000.044s, 025.4C"
2026-03-03T20:32:29.544346,"r, 16.50m,0000000023Hz,0000020022c,0000000.043s, 025.4C"
2026-03-03T20:32:34.544951,"r, 16.48m,0000000023Hz,0000019654c,0000000.043s, 025.4C"
2026-03-03T20:32:39.545549,"r, 16.49m,0000000024Hz,0000019772c,0000000.043s, 025.4C"
2026-03-03T20:32:44.546241,"r, 16.47m,0000000023Hz,0000019577c,0000000.042s, 025.4C"
2026-03-03T20:32:49.546892,"r, 16.48m,0000000023Hz,0000019642c,0000000.043s, 025.4C"
2026-03-03T20:32:54.547566,"r, 16.48m,0000000023Hz,0000019634c,0000000.043s, 025.4C"
2026-03-03T20:32:59.548219,"r, 16.48m,0000000024Hz,0000019617c,0000000.043s, 025.4C"
2026-03-03T20:33:04.548842,"r, 16.48m,0000000024Hz,0000019669c,0000000.043s, 025.4C"
2026-03-03T20:33:09.549509,"r, 16.47m,0000000023Hz,0000019580c,0000000.042s, 025.4C"
2026-03-03T20:33:14.550270,"r, 16.47m,0000000023Hz,0000019504c,0000000.042s, 025.4C"
2026-03-03T20:33:19.550945,"r, 16.47m,0000000024Hz,0000019461c,0000000.042s, 025.4C"
2026-03-03T20:33:24.551556,"r, 16.47m,0000000023Hz,0000019428c,0000000.042s, 025.4C"
2026-03-03T20:33:29.552207,"r, 16.47m,0000000024Hz,0000019402c,0000000.042s, 025.4C"
2026-03-03T20:33:34.552917,"r, 16.46m,0000000024Hz,0000019277c,0000000.042s, 025.4C"
2026-03-03T20:33:39.553602,"r, 16.45m,0000000024Hz,0000019162c,0000000.042s, 025.4C"
2026-03-03T20:33:44.554270,"r, 16.45m,0000000024Hz,0000019129c,0000000.042s, 025.4C"
2026-03-03T20:33:49.554937,"r, 16.45m,0000000024Hz,0000019098c,0000000.041s, 025.4C"
2026-03-03T20:33:54.555563,"r, 16.44m,0000000024Hz,0000019059c,0000000.041s, 025.4C"
2026-03-03T20:33:59.556267,"r, 16.45m,0000000024Hz,0000019186c,0000000.042s, 025.4C"
2026-03-03T20:34:04.557062,"r, 16.44m,0000000024Hz,0000019000c,0000000.041s, 025.4C"
2026-03-03T20:34:09.557816,"r, 16.44m,0000000024Hz,0000019006c,0000000.041s, 025.4C"
2026-03-03T20:34:14.558448,"r, 16.44m,0000000024Hz,0000018940c,0000000.041s, 025.4C"
2026-03-03T20:34:19.559129,"r, 16.44m,0000000025Hz,0000018902c,0000000.041s, 025.4C"
2026-03-03T20:34:24.559804,"r, 16.44m,0000000024Hz,0000019045c,0000000.041s, 025.4C"
2026-03-03T20:34:29.560527,"r, 16.44m,0000000024Hz,0000019018c,0000000.041s, 025.4C"
2026-03-03T20:34:34.561175,"r, 16.44m,0000000024Hz,0000019056c,0000000.041s, 025.4C"
2026-03-03T20:34:39.561876,"r, 16.44m,0000000024Hz,0000019033c,0000000.041s, 025.4C"
2026-03-03T20:34:44.562498,"r, 16.44m,0000000024Hz,0000019003c,0000000.041s, 025.1C"
2026-03-03T20:34:49.563164,"r, 16.44m,0000000025Hz,0000018999c,0000000.041s, 025.4C"
2026-03-03T20:34:54.563815,"r, 16.44m,0000000024Hz,0000018961c,0000000.041s, 025.4C"
2026-03-03T20:34:59.564511,"r, 16.44m,0000000025Hz,0000018943c,0000000.041s, 025.4C"
2026-03-03T20:35:04.565331,"r, 16.43m,0000000025Hz,0000018761c,0000000.041s, 025.1C"
2026-03-03T20:35:09.566033,"r, 16.44m,0000000024Hz,0000018888c,0000000.041s, 025.1C"
2026-03-03T20:35:14.566628,"r, 16.44m,0000000025Hz,0000018882c,0000000.041s, 025.4C"
2026-03-03T20:35:19.567258,"r, 16.43m,0000000024Hz,0000018693c,0000000.041s, 025.4C"
2026-03-03T20:35:24.568001,"r, 16.43m,0000000025Hz,0000018807c,0000000.041s, 025.4C"
2026-03-03T20:35:29.568741,"r, 16.43m,0000000024Hz,0000018778c,0000000.041s, 025.4C"
2026-03-03T20:35:34.569445,"r, 16.43m,0000000025Hz,0000018810c,0000000.041s, 025.1C"
2026-03-03T20:35:39.570124,"r, 16.44m,0000000024Hz,0000018854c,0000000.041s, 025.1C"
2026-03-03T20:35:44.570750,"r, 16.44m,0000000024Hz,0000018905c,0000000.041s, 025.4C"
2026-03-03T20:35:49.571438,"r, 16.44m,0000000024Hz,0000018946c,0000000.041s, 025.1C"
2026-03-03T20:35:54.572164,"r, 16.44m,0000000024Hz,0000018929c,0000000.041s, 025.1C"
2026-03-03T20:35:59.572862,"r, 16.44m,0000000025Hz,0000018854c,0000000.041s, 025.1C"
2026-03-03T20:36:04.573566,"r, 16.43m,0000000024Hz,0000018783c,0000000.041s, 025.1C"
2026-03-03T20:36:09.574226,"r, 16.43m,0000000025Hz,0000018753c,0000000.041s, 025.1C"
2026-03-03T20:36:14.574905,"r, 16.43m,0000000025Hz,0000018719c,0000000.041s, 025.1C"
2026-03-03T20:36:19.575619,"r, 16.42m,0000000025Hz,0000018545c,0000000.040s, 025.1C"
2026-03-03T20:36:24.576232,"r, 16.42m,0000000024Hz,0000018514c,0000000.040s, 025.1C"
2026-03-03T20:36:29.576863,"r, 16.42m,0000000025Hz,0000018592c,0000000.040s, 025.1C"
2026-03-03T20:36:34.577482,"r, 16.42m,0000000025Hz,0000018535c,0000000.040s, 025.1C"
2026-03-03T20:36:39.578191,"r, 16.42m,0000000025Hz,0000018635c,0000000.040s, 025.1C"
2026-03-03T20:36:44.578853,"r, 16.42m,0000000025Hz,0000018573c,0000000.040s, 025.1C"
2026-03-03T20:36:49.579539,"r, 16.42m,0000000025Hz,0000018615c,0000000.040s, 025.1C"
2026-03-03T20:36:54.580232,"r, 16.42m,0000000025Hz,0000018596c,0000000.040s, 025.1C"
2026-03-03T20:36:59.580891,"r, 16.42m,0000000025Hz,0000018585c,0000000.040s, 025.1C"
2026-03-03T20:37:04.581607,"r, 16.42m,0000000025Hz,0000018440c,0000000.040s, 025.1C"
2026-03-03T20:37:09.582255,"r, 16.42m,0000000025Hz,0000018596c,0000000.040s, 025.1C"
2026-03-03T20:37:14.582940,"r, 16.42m,0000000025Hz,0000018528c,0000000.040s, 025.1C"
2026-03-03T20:37:19.583615,"r, 16.42m,0000000025Hz,0000018584c,0000000.040s, 025.1C"
2026-03-03T20:37:24.584255,"r, 16.42m,0000000025Hz,0000018441c,0000000.040s, 025.1C"
2026-03-03T20:37:29.584921,"r, 16.42m,0000000025Hz,0000018510c,0000000.040s, 025.1C"
2026-03-03T20:37:34.585653,"r, 16.42m,0000000025Hz,0000018437c,0000000.040s, 025.1C"
2026-03-03T20:37:39.586332,"r, 16.42m,0000000025Hz,0000018600c,0000000.040s, 025.1C"
2026-03-03T20:37:44.586942,"r, 16.42m,0000000025Hz,0000018594c,0000000.040s, 025.1C"
2026-03-03T20:37:49.587531,"r, 16.42m,0000000025Hz,0000018465c,0000000.040s, 025.1C"
2026-03-03T20:37:54.588170,"r, 16.42m,0000000025Hz,0000018467c,0000000.040s, 025.1C"
2026-03-03T20:37:59.588900,"r, 16.42m,0000000025Hz,0000018448c,0000000.040s, 025.1C"
2026-03-03T20:38:04.589644,"r, 16.42m,0000000025Hz,0000018441c,0000000.040s, 025.1C"
2026-03-03T20:38:09.590252,"r, 16.44m,0000000024Hz,0000018835c,0000000.041s, 025.1C"
2026-03-03T20:38:14.590872,"r, 16.42m,0000000025Hz,0000018580c,0000000.040s, 025.1C"
2026-03-03T20:38:19.591536,"r, 16.41m,0000000025Hz,0000018430c,0000000.040s, 025.1C"
2026-03-03T20:38:24.592172,"r, 16.41m,0000000025Hz,0000018414c,0000000.040s, 025.1C"
2026-03-03T20:38:29.592872,"r, 16.42m,0000000025Hz,0000018435c,0000000.040s, 025.1C"
2026-03-03T20:38:34.593607,"r, 16.42m,0000000025Hz,0000018453c,0000000.040s, 025.1C"
2026-03-03T20:38:39.594241,"r, 16.41m,0000000025Hz,0000018399c,0000000.040s, 025.1C"
2026-03-03T20:38:44.594856,"r, 16.42m,0000000025Hz,0000018445c,0000000.040s, 025.1C"
2026-03-03T20:38:49.595482,"r, 16.42m,0000000024Hz,0000018489c,0000000.040s, 025.1C"
2026-03-03T20:38:54.596057,"r, 16.42m,0000000025Hz,0000018488c,0000000.040s, 025.1C"
2026-03-03T20:38:59.596657,"r, 16.42m,0000000025Hz,0000018495c,0000000.040s, 025.1C"
2026-03-03T20:39:04.597309,"r, 16.42m,0000000025Hz,0000018500c,0000000.040s, 025.1C"
2026-03-03T20:39:09.597860,"r, 16.42m,0000000025Hz,0000018645c,0000000.040s, 025.1C"
2026-03-03T20:39:14.598509,"r, 16.42m,0000000025Hz,0000018507c,0000000.040s, 025.1C"
2026-03-03T20:39:19.599250,"r, 16.42m,0000000024Hz,0000018507c,0000000.040s, 025.1C"
2026-03-03T20:39:24.599932,"r, 16.42m,0000000025Hz,0000018508c,0000000.040s, 025.1C"
2026-03-03T20:39:29.600653,"r, 16.42m,0000000025Hz,0000018483c,0000000.040s, 025.1C"
2026-03-03T20:39:34.601403,"r, 16.42m,0000000024Hz,0000018489c,0000000.040s, 025.1C"
2026-03-03T20:39:39.602129,"r, 16.42m,0000000025Hz,0000018521c,0000000.040s, 025.1C"
2026-03-03T20:39:44.602846,"r, 16.42m,0000000025Hz,0000018548c,0000000.040s, 025.1C"
